type,gender,vage,age,ageg,region,ee,num,cost
C,F,1,35,4,BJ,151.917,108,289938.19
C,F,1,35,4,SH,17.368,15,30119
C,F,1,35,4,SZ,7.729,4,3340.5
C,F,1,35,4,TJ,3,1,2550
C,F,1,35,4,CQ,12.911,8,9686.5
C,F,1,36,4,BJ,147.962,101,434260.76
C,F,1,36,4,SH,14.062,11,28182.5
C,F,1,36,4,SZ,6.538,4,5214.75
C,F,1,36,4,TJ,4.708,6,5499.5
C,F,1,36,4,CQ,15.581,15,20013.25
C,F,1,37,4,BJ,159.646,103,415512.58
C,F,1,37,4,SH,11.171,13,80440.6
C,F,1,37,4,SZ,5.227,6,3765.5
C,F,1,37,4,TJ,10.589,4,11569.35
C,F,1,37,4,CQ,13.214,11,8963.4
C,F,1,38,4,BJ,177.858,114,227032.5
C,F,1,38,4,SH,16.218,8,13336.5
C,F,1,38,4,SZ,5.47,6,9524.7
C,F,1,38,4,TJ,7.398,4,3333.3
C,F,1,38,4,CQ,16.262,9,7029.5
C,F,1,39,4,BJ,163.262,100,299509.55
C,F,1,39,4,SH,12.739,8,15597.5
C,F,1,39,4,SZ,1.959,2,1141.55
C,F,1,39,4,TJ,8.064,8,11729.97
C,F,1,39,4,CQ,14.632,10,11228.16
C,F,1,40,4,BJ,126.377,82,199325.05
C,F,1,40,4,SH,15.054,7,18282
C,F,1,40,4,SZ,2.524,1,722.5
C,F,1,40,4,TJ,13.601,5,5590.45
C,F,1,40,4,CQ,15.381,7,15431.2
C,F,1,41,5,BJ,142.648,97,179063.94
C,F,1,41,5,SH,2.145,2,2535
C,F,1,41,5,SZ,3.604,5,44955.6
C,F,1,41,5,TJ,4.257,4,11186.4
C,F,1,41,5,CQ,13.614,5,4200
C,F,1,42,5,BJ,114.355,56,118898.55
C,F,1,42,5,SH,13.53,9,11920
C,F,1,42,5,SZ,5.151,3,7395
C,F,1,42,5,TJ,2.955,3,1657.5
C,F,1,42,5,CQ,13.332,11,13995.85
C,F,1,43,5,BJ,94.466,60,143332.35
C,F,1,43,5,SH,10.951,3,5355
C,F,1,43,5,SZ,2.565,1,467.5
C,F,1,43,5,TJ,1.774,1,5100
C,F,1,43,5,CQ,10.469,8,3777.45
C,F,1,44,5,BJ,83.193,58,100434.15
C,F,1,44,5,SH,6.794,3,9180
C,F,1,44,5,SZ,1.077,0,0
C,F,1,44,5,TJ,4.854,0,0
C,F,1,44,5,CQ,5.689,4,3544.5
C,F,1,45,5,BJ,61.812,40,67437.81
C,F,1,45,5,SH,8.996,5,6281.5
C,F,1,45,5,SZ,0.307,0,0
C,F,1,45,5,TJ,4.677,3,1615
C,F,1,45,5,CQ,13.204,9,7899.05
C,F,1,46,5,BJ,93.32,66,234874.05
C,F,1,46,5,SH,3.249,0,0
C,F,1,46,5,SZ,2,3,5131.45
C,F,1,46,5,TJ,5.374,5,4676.7
C,F,1,46,5,CQ,7.702,1,442
C,F,1,47,5,BJ,99.676,80,190819.75
C,F,1,47,5,SH,5.076,2,1615
C,F,1,47,5,SZ,3.23,2,2040
C,F,1,47,5,TJ,7.54,7,7899.05
C,F,1,47,5,CQ,11.535,12,23907.95
C,F,1,48,5,BJ,82.251,63,108179.2
C,F,1,48,5,SH,3.913,0,0
C,F,1,48,5,SZ,1.604,0,0
C,F,1,48,5,TJ,6.741,2,3374.5
C,F,1,48,5,CQ,6.315,2,3513.05
C,F,1,49,5,BJ,40.969,41,87266.15
C,F,1,49,5,SH,2.072,0,0
C,F,1,49,5,SZ,2.826,1,3527.5
C,F,1,49,5,TJ,1.123,2,1139
C,F,1,49,5,CQ,3.947,0,0
C,F,1,50,5,BJ,45.366,29,61551.48
C,F,1,50,5,SH,2.883,0,0
C,F,1,50,5,TJ,2.869,2,13557.5
C,F,1,50,5,CQ,2.883,0,0
C,F,1,51,6,BJ,38.097,20,23905.85
C,F,1,51,6,SH,1.09,1,1742.5
C,F,1,51,6,SZ,1,1,680
C,F,1,51,6,TJ,0.214,0,0
C,F,1,51,6,CQ,1,1,765
C,F,1,52,6,BJ,42.057,32,46982.55
C,F,1,52,6,SH,3.899,2,60137.5
C,F,1,52,6,SZ,0.671,1,484.5
C,F,1,52,6,TJ,2.536,1,595
C,F,1,52,6,CQ,3.948,4,2448
C,F,1,53,6,BJ,37.371,22,37769.75
C,F,1,53,6,SH,2.582,2,3046.25
C,F,1,53,6,SZ,0.363,0,0
C,F,1,53,6,CQ,1,1,425
C,F,1,54,6,BJ,39.591,24,58675.5
C,F,1,54,6,SH,0.485,0,0
C,F,1,54,6,TJ,3.088,2,1402.5
C,F,1,54,6,CQ,4,0,0
C,F,1,55,6,BJ,29.946,15,34567.8
C,F,1,55,6,SH,1.316,4,5865
C,F,1,55,6,SZ,1,1,1028.5
C,F,1,55,6,CQ,1,0,0
C,F,1,56,6,BJ,29.125,15,25244.15
C,F,1,56,6,SH,3.006,0,0
C,F,1,56,6,TJ,0.423,0,0
C,F,1,56,6,CQ,1.121,0,0
C,F,1,57,6,BJ,15.358,11,9150.25
C,F,1,57,6,SH,1,1,680
C,F,1,57,6,SZ,0.79,0,0
C,F,1,57,6,TJ,1.058,0,0
C,F,1,57,6,CQ,2.973,3,4250
C,F,1,58,6,BJ,21.768,17,81148.6
C,F,1,58,6,SH,1,0,0
C,F,1,58,6,TJ,1,1,864.5
C,F,1,59,6,BJ,11.988,8,8186.35
C,F,1,59,6,SH,0.311,0,0
C,F,1,60,6,BJ,16.504,21,36124.9
C,F,1,60,6,SH,1.519,0,0
C,F,1,61,7,BJ,8.888,9,10187.25
C,F,1,61,7,SH,0.096,0,0
C,F,1,61,7,TJ,0.94,1,977.5
C,F,1,61,7,CQ,0.71,0,0
C,F,1,62,7,BJ,7.44,9,74631.5
C,F,1,62,7,TJ,1.321,0,0
C,F,1,63,7,BJ,3.246,5,6678.45
C,F,1,63,7,SH,3.249,4,148563
C,F,1,64,7,BJ,3.847,0,0
C,F,1,64,7,SZ,0.466,0,0
C,F,1,65,7,BJ,2.221,2,3400
C,F,1,65,7,SH,0.432,1,680
C,F,1,66,7,BJ,1.899,2,2329
C,F,1,67,7,BJ,0.702,0,0
C,F,1,68,7,BJ,0.989,0,0
C,F,1,70,7,BJ,4.893,0,0
C,F,1,70,7,CQ,0.56,0,0
C,F,2,18,1,BJ,1.685,3,37069.35
C,F,2,19,1,BJ,0.715,0,0
C,F,2,20,1,BJ,6.232,6,4453.15
C,F,2,20,1,SH,1.437,0,0
C,F,2,20,1,SZ,1,1,5950
C,F,2,20,1,TJ,1.036,1,807.5
C,F,2,21,2,BJ,6.599,6,7112.8
C,F,2,21,2,SH,1.293,0,0
C,F,2,21,2,CQ,1.577,1,1870
C,F,2,22,2,BJ,14.526,3,6728.33
C,F,2,22,2,SH,0.041,0,0
C,F,2,22,2,TJ,1,0,0
C,F,2,22,2,CQ,0.779,0,0
C,F,2,23,2,BJ,34.871,20,26478.8
C,F,2,23,2,SH,2.682,4,2779.5
C,F,2,23,2,TJ,2.156,1,790.5
C,F,2,24,2,BJ,39.981,26,146504.28
C,F,2,24,2,SH,10.626,5,3308.2
C,F,2,24,2,SZ,3.018,6,14109.15
C,F,2,24,2,TJ,2.567,4,6239.38
C,F,2,25,2,BJ,56.864,44,103879.77
C,F,2,25,2,SH,11.239,7,13821
C,F,2,25,2,SZ,1.807,3,9141.75
C,F,2,25,2,TJ,6.077,3,14518.34
C,F,2,25,2,CQ,1.11,0,0
C,F,2,26,3,BJ,96.677,69,169748.8
C,F,2,26,3,SH,12.219,11,16408
C,F,2,26,3,SZ,3.728,8,42299.5
C,F,2,26,3,TJ,7.958,5,4157.86
C,F,2,26,3,CQ,0.249,0,0
C,F,2,27,3,BJ,122.874,73,134654.95
C,F,2,27,3,SH,15.158,14,16094.1
C,F,2,27,3,SZ,8.998,2,2082.5
C,F,2,27,3,TJ,10.23,9,17679.65
C,F,2,27,3,CQ,3.22,2,6222
C,F,2,28,3,BJ,131.533,81,186418.65
C,F,2,28,3,SH,22.865,16,18145.6
C,F,2,28,3,SZ,10.364,10,16229.8
C,F,2,28,3,TJ,5.543,3,14064.95
C,F,2,28,3,CQ,3.486,4,4807.6
C,F,2,29,3,BJ,156.453,99,193524.13
C,F,2,29,3,SH,17.423,8,7524.25
C,F,2,29,3,SZ,5.292,4,3899.8
C,F,2,29,3,TJ,8.259,6,12594.45
C,F,2,29,3,CQ,4.599,3,11058.5
C,F,2,30,3,BJ,151.378,99,120074.65
C,F,2,30,3,SH,8.657,9,7777.5
C,F,2,30,3,SZ,7.278,4,7248.8
C,F,2,30,3,TJ,7.576,7,6558.01
C,F,2,30,3,CQ,4.556,0,0
C,F,2,31,4,BJ,126.714,99,185611.55
C,F,2,31,4,SH,15.317,13,17556.75
C,F,2,31,4,SZ,6.105,3,2952.9
C,F,2,31,4,TJ,4.614,5,9839.6
C,F,2,31,4,CQ,7.019,3,1445
C,F,2,32,4,BJ,132.196,89,215490.8
C,F,2,32,4,SH,11.647,2,1327.5
C,F,2,32,4,SZ,5.654,1,1394
C,F,2,32,4,TJ,9.425,3,2840.63
C,F,2,32,4,CQ,7.047,4,2557.5
C,F,2,33,4,BJ,116.581,72,106142.25
C,F,2,33,4,SH,12.268,12,39465.5
C,F,2,33,4,SZ,9.964,6,3701.75
C,F,2,33,4,TJ,6.866,2,471.75
C,F,2,33,4,CQ,6.38,7,6851
C,F,2,34,4,BJ,99.847,62,101615.35
C,F,2,34,4,SH,11.577,7,7647.45
C,F,2,34,4,SZ,9.584,11,15546.93
C,F,2,34,4,TJ,10.772,2,1275
C,F,2,34,4,CQ,4.46,4,1555.5
C,F,2,35,4,BJ,102.906,78,271035.64
C,F,2,35,4,SH,10.322,5,10021.5
C,F,2,35,4,SZ,10.164,11,17624.7
C,F,2,35,4,TJ,8.81,4,3333.7
C,F,2,35,4,CQ,3.888,4,3519
C,F,2,36,4,BJ,119.029,96,146684.65
C,F,2,36,4,SH,16.831,14,15066.25
C,F,2,36,4,SZ,9.387,2,2354.5
C,F,2,36,4,TJ,6.868,7,6861.2
C,F,2,36,4,CQ,9.111,6,7315.52
C,F,2,37,4,BJ,133.436,104,261158
C,F,2,37,4,SH,14.081,7,5456.5
C,F,2,37,4,SZ,7.36,2,30158.85
C,F,2,37,4,TJ,13.613,3,2799.05
C,F,2,37,4,CQ,4.413,1,722.5
C,F,2,38,4,BJ,117.126,80,347992.18
C,F,2,38,4,SH,16.958,6,6375
C,F,2,38,4,SZ,6.447,5,2533.85
C,F,2,38,4,TJ,7.128,2,8942
C,F,2,38,4,CQ,2.521,1,1105
C,F,2,39,4,BJ,117.592,71,134684.9
C,F,2,39,4,SH,9.836,7,9477.5
C,F,2,39,4,SZ,8.716,3,8201.65
C,F,2,39,4,TJ,12.64,5,4007.75
C,F,2,39,4,CQ,5.296,3,1538.5
C,F,2,40,4,BJ,94.537,60,95783.3
C,F,2,40,4,SH,9.538,6,5299.75
C,F,2,40,4,SZ,8.902,7,7127.2
C,F,2,40,4,TJ,9.351,7,9163.85
C,F,2,40,4,CQ,4.422,2,3238.5
C,F,2,41,5,BJ,97.646,48,75512.85
C,F,2,41,5,SH,5.186,4,6502.5
C,F,2,41,5,SZ,7.641,11,15113
C,F,2,41,5,TJ,9.11,3,2658.9
C,F,2,41,5,CQ,4.473,2,1782.45
C,F,2,42,5,BJ,78.225,52,81906
C,F,2,42,5,SH,9.923,2,1870
C,F,2,42,5,SZ,10.422,6,6519.5
C,F,2,42,5,TJ,10.053,4,4168.4
C,F,2,42,5,CQ,10.64,7,4301
C,F,2,43,5,BJ,70.618,46,65686.25
C,F,2,43,5,SH,6.985,7,18015.75
C,F,2,43,5,SZ,5.727,1,1105
C,F,2,43,5,TJ,3.982,3,2295
C,F,2,43,5,CQ,2,1,2932.5
C,F,2,44,5,BJ,76.552,66,168728.5
C,F,2,44,5,SH,7.211,2,1585.25
C,F,2,44,5,SZ,1.597,1,510
C,F,2,44,5,TJ,9.501,3,5479.95
C,F,2,44,5,CQ,6.915,4,27484.75
C,F,2,45,5,BJ,57.146,38,44769.21
C,F,2,45,5,SH,6.163,2,1836
C,F,2,45,5,SZ,2.873,4,3017.5
C,F,2,45,5,TJ,7.418,2,969
C,F,2,45,5,CQ,5.7,1,85
C,F,2,46,5,BJ,66.207,52,137622.95
C,F,2,46,5,SH,9.753,9,8449
C,F,2,46,5,TJ,6.627,4,4496.5
C,F,2,46,5,CQ,5.927,1,1020
C,F,2,47,5,BJ,70.665,49,68809.15
C,F,2,47,5,SH,8.436,8,9722.25
C,F,2,47,5,SZ,1.033,0,0
C,F,2,47,5,TJ,1.587,1,3961
C,F,2,47,5,CQ,3,0,0
C,F,2,48,5,BJ,48.64,36,178685.2
C,F,2,48,5,SH,4.126,3,3085.5
C,F,2,48,5,SZ,3,0,0
C,F,2,48,5,TJ,5.809,1,1268.2
C,F,2,48,5,CQ,3.597,2,939.25
C,F,2,49,5,BJ,39.182,28,43446.9
C,F,2,49,5,SH,5.508,4,6489.75
C,F,2,49,5,SZ,1.841,1,2520
C,F,2,49,5,TJ,1.848,1,556.75
C,F,2,50,5,BJ,34.505,22,57488
C,F,2,50,5,SH,7.608,3,3230
C,F,2,50,5,SZ,2,1,323
C,F,2,50,5,TJ,5.984,5,15282.15
C,F,2,50,5,CQ,2,5,2140.3
C,F,2,51,6,BJ,28.145,13,15518.65
C,F,2,51,6,SH,5.086,6,7305.75
C,F,2,51,6,SZ,2,1,44686.2
C,F,2,51,6,TJ,2.507,0,0
C,F,2,51,6,CQ,1,0,0
C,F,2,52,6,BJ,32.361,29,42187.25
C,F,2,52,6,SH,2.618,0,0
C,F,2,52,6,SZ,2,0,0
C,F,2,52,6,TJ,1.085,0,0
C,F,2,52,6,CQ,1,1,340
C,F,2,53,6,BJ,23.737,19,20231.65
C,F,2,53,6,SH,2.86,2,56814
C,F,2,53,6,TJ,0.523,0,0
C,F,2,53,6,CQ,1,0,0
C,F,2,54,6,BJ,32.359,25,24883.9
C,F,2,54,6,SH,3.106,4,7106
C,F,2,55,6,BJ,21.988,7,5712
C,F,2,55,6,SH,1.981,1,850
C,F,2,55,6,TJ,0.849,3,2040
C,F,2,56,6,BJ,15.101,7,7471.5
C,F,2,56,6,SH,3.09,4,3442.5
C,F,2,56,6,SZ,1.055,0,0
C,F,2,56,6,TJ,1.418,0,0
C,F,2,57,6,BJ,17.242,7,8563.75
C,F,2,57,6,SH,2.923,0,0
C,F,2,58,6,BJ,9.648,4,2669.85
C,F,2,58,6,SH,2.743,2,1905
C,F,2,58,6,CQ,1,0,0
C,F,2,59,6,BJ,9.623,6,5587.6
C,F,2,59,6,SH,1.532,1,918
C,F,2,60,6,BJ,11.379,6,5731.55
C,F,2,60,6,SH,0.636,1,1895.5
C,F,2,60,6,SZ,0.734,0,0
C,F,2,61,7,BJ,4.57,6,5346.5
C,F,2,61,7,TJ,0.268,0,0
C,F,2,61,7,CQ,1,1,4935.95
C,F,2,62,7,BJ,2.311,2,1295
C,F,2,63,7,BJ,0.359,0,0
C,F,2,63,7,SH,0.929,0,0
C,F,2,63,7,CQ,0.385,0,0
C,F,2,64,7,BJ,3.323,2,1062.5
C,F,2,64,7,TJ,1,1,680
C,F,2,64,7,CQ,1.8,2,1806.25
C,F,2,65,7,BJ,2.082,0,0
C,F,2,66,7,BJ,1,2,918
C,F,2,66,7,SH,0.923,0,0
C,F,2,66,7,CQ,0.11,0,0
C,F,2,69,7,BJ,1.369,0,0
C,F,2,70,7,BJ,3.342,1,1190
C,F,3,18,1,BJ,1,1,4462.5
C,F,3,18,1,TJ,0.964,0,0
C,F,3,19,1,TJ,1,2,2804.15
C,F,3,21,2,BJ,2.26,4,4415.55
C,F,3,21,2,SH,0.547,0,0
C,F,3,22,2,BJ,3.639,4,4678.25
C,F,3,22,2,SH,1.973,1,1360
C,F,3,23,2,BJ,5.663,6,4313
C,F,3,23,2,SH,0.553,0,0
C,F,3,23,2,CQ,1,0,0
C,F,3,24,2,BJ,12.357,14,41672.6
C,F,3,24,2,SH,1.987,1,1275
C,F,3,24,2,SZ,1.466,3,4955.5
C,F,3,25,2,BJ,15.496,14,10270.55
C,F,3,25,2,SH,0.375,0,0
C,F,3,25,2,SZ,1.43,0,0
C,F,3,26,3,BJ,23.003,14,21791.65
C,F,3,26,3,SH,1,1,3485
C,F,3,26,3,SZ,2.03,2,2601.85
C,F,3,26,3,TJ,1.488,1,765
C,F,3,26,3,CQ,1.937,1,510
C,F,3,27,3,BJ,40.285,23,21841.7
C,F,3,27,3,SH,7.957,5,4513.5
C,F,3,27,3,SZ,2.451,1,1377.85
C,F,3,27,3,CQ,0.364,0,0
C,F,3,28,3,BJ,40.411,35,47163.95
C,F,3,28,3,SH,4.932,3,14705
C,F,3,28,3,SZ,4.315,7,11628
C,F,3,28,3,TJ,1.153,0,0
C,F,3,28,3,CQ,4.149,0,0
C,F,3,29,3,BJ,57.106,39,40894.35
C,F,3,29,3,SH,6.033,3,2261
C,F,3,29,3,SZ,5.055,3,1776.5
C,F,3,29,3,TJ,3.95,0,0
C,F,3,30,3,BJ,54.863,60,88614.1
C,F,3,30,3,SH,4.68,4,15937.5
C,F,3,30,3,SZ,5.342,8,19249.1
C,F,3,30,3,TJ,0.112,0,0
C,F,3,30,3,CQ,0.329,0,0
C,F,3,31,4,BJ,54.127,46,60200.8
C,F,3,31,4,SH,9.922,7,15703
C,F,3,31,4,SZ,5.838,9,7347.6
C,F,3,31,4,TJ,3.953,2,1232.5
C,F,3,31,4,CQ,2.268,3,2113.1
C,F,3,32,4,BJ,42.89,32,104765.9
C,F,3,32,4,SH,3.837,3,2125
C,F,3,32,4,SZ,4.25,3,17188.55
C,F,3,32,4,TJ,2.085,0,0
C,F,3,32,4,CQ,1.386,0,0
C,F,3,33,4,BJ,32.192,27,29998.2
C,F,3,33,4,SH,5.944,9,15195
C,F,3,33,4,SZ,6.843,7,12084.25
C,F,3,33,4,TJ,5.142,4,3162
C,F,3,33,4,CQ,1.978,0,0
C,F,3,34,4,BJ,47.263,37,44298.2
C,F,3,34,4,SH,5.533,1,935
C,F,3,34,4,SZ,6.199,2,3404.25
C,F,3,34,4,TJ,1.715,2,6406.45
C,F,3,34,4,CQ,3.885,0,0
C,F,3,35,4,BJ,44.471,35,156605.7
C,F,3,35,4,SH,7.312,3,3145
C,F,3,35,4,SZ,5.993,5,4275.5
C,F,3,35,4,TJ,3.91,1,765
C,F,3,35,4,CQ,2.953,0,0
C,F,3,36,4,BJ,50.707,33,62315.65
C,F,3,36,4,SH,3.287,3,2400.8
C,F,3,36,4,SZ,6.935,2,2550
C,F,3,36,4,TJ,3.23,3,2490.5
C,F,3,36,4,CQ,6.943,2,765
C,F,3,37,4,BJ,34.273,15,15977.45
C,F,3,37,4,SH,5.082,4,3272.5
C,F,3,37,4,SZ,6.698,5,5554.75
C,F,3,37,4,TJ,2,0,0
C,F,3,37,4,CQ,1.817,4,23200.75
C,F,3,38,4,BJ,40.694,27,26654.36
C,F,3,38,4,SH,7.502,5,25457.5
C,F,3,38,4,SZ,7.203,0,0
C,F,3,38,4,TJ,4.399,1,1967.75
C,F,3,38,4,CQ,3.999,4,3065.95
C,F,3,39,4,BJ,38.711,28,29913.2
C,F,3,39,4,SH,3.792,2,1785
C,F,3,39,4,SZ,7.396,5,34419.05
C,F,3,39,4,TJ,3.492,0,0
C,F,3,39,4,CQ,0.323,0,0
C,F,3,40,4,BJ,31.974,29,27388.25
C,F,3,40,4,SH,3.841,4,8500
C,F,3,40,4,SZ,2.91,2,875
C,F,3,40,4,TJ,6.81,5,18094.25
C,F,3,40,4,CQ,4.53,0,0
C,F,3,41,5,BJ,47.335,43,60959.15
C,F,3,41,5,SH,4.66,6,4791.45
C,F,3,41,5,SZ,4.943,4,3607.4
C,F,3,41,5,TJ,7.164,1,833
C,F,3,41,5,CQ,2.486,0,0
C,F,3,42,5,BJ,33.328,28,52044.6
C,F,3,42,5,SH,5.412,3,3612.5
C,F,3,42,5,SZ,6.099,4,5466.2
C,F,3,42,5,TJ,6.537,2,6766
C,F,3,42,5,CQ,4.246,3,2983.5
C,F,3,43,5,BJ,23.214,19,25095.05
C,F,3,43,5,SH,2.668,2,1079.5
C,F,3,43,5,SZ,4.183,1,1445
C,F,3,43,5,TJ,2.817,2,1317.5
C,F,3,43,5,CQ,3.499,1,459
C,F,3,44,5,BJ,19.316,18,24859
C,F,3,44,5,SH,2.898,3,6927.5
C,F,3,44,5,SZ,2.77,0,0
C,F,3,44,5,TJ,2,1,943.5
C,F,3,44,5,CQ,2.795,1,595
C,F,3,45,5,BJ,26.56,27,39438.35
C,F,3,45,5,SH,4.142,4,5134
C,F,3,45,5,SZ,4.792,3,1908.25
C,F,3,45,5,TJ,3.408,2,892.5
C,F,3,45,5,CQ,1.022,2,1813.9
C,F,3,46,5,BJ,33.547,23,53224.45
C,F,3,46,5,SH,2.704,1,552.5
C,F,3,46,5,SZ,1.828,2,4641
C,F,3,46,5,TJ,4.137,3,3085.5
C,F,3,46,5,CQ,0.687,1,1572.5
C,F,3,47,5,BJ,26.791,19,20130.9
C,F,3,47,5,SH,1.645,5,4930
C,F,3,47,5,SZ,1.611,0,0
C,F,3,47,5,CQ,1.653,1,1445
C,F,3,48,5,BJ,24.292,14,91513.25
C,F,3,48,5,SH,3.268,2,2762.5
C,F,3,48,5,SZ,1,0,0
C,F,3,48,5,TJ,0.751,0,0
C,F,3,48,5,CQ,2.378,0,0
C,F,3,49,5,BJ,22.238,14,20408.45
C,F,3,49,5,SH,2.375,3,3432.5
C,F,3,49,5,SZ,3.162,4,5066
C,F,3,49,5,TJ,1.26,0,0
C,F,3,50,5,BJ,19.185,14,13375.6
C,F,3,50,5,SH,1.37,1,6205
C,F,3,50,5,TJ,1,1,1020
C,F,3,51,6,BJ,12.952,6,4847.55
C,F,3,51,6,SH,2.701,3,2762.5
C,F,3,51,6,SZ,2.299,0,0
C,F,3,51,6,TJ,0.8,0,0
C,F,3,52,6,BJ,20.585,19,24606.1
C,F,3,52,6,SH,1.641,0,0
C,F,3,52,6,TJ,1.014,1,1105
C,F,3,52,6,CQ,1.014,0,0
C,F,3,53,6,BJ,13.87,5,11032.35
C,F,3,53,6,SH,2.892,3,50117.7
C,F,3,53,6,SZ,1,1,974.95
C,F,3,53,6,TJ,0.495,0,0
C,F,3,54,6,BJ,16.42,11,60703.9
C,F,3,54,6,SH,2.803,1,1768
C,F,3,54,6,TJ,0.189,0,0
C,F,3,54,6,CQ,2,0,0
C,F,3,55,6,BJ,13.648,7,9215.5
C,F,3,56,6,BJ,6.366,3,1689.8
C,F,3,57,6,BJ,2.193,5,4481.2
C,F,3,57,6,SH,1,0,0
C,F,3,58,6,BJ,0.825,0,0
C,F,3,58,6,SH,1.764,1,595
C,F,3,59,6,BJ,4.818,3,4095.3
C,F,3,59,6,SH,0.35,0,0
C,F,3,59,6,TJ,0.888,0,0
C,F,3,60,6,BJ,1.563,0,0
C,F,3,60,6,SH,0.689,0,0
C,F,3,61,7,BJ,1.685,0,0
C,F,3,62,7,BJ,0.883,0,0
C,F,3,64,7,BJ,0.312,0,0
C,F,3,65,7,BJ,1,3,3121.2
C,F,3,68,7,BJ,0.219,0,0
C,F,3,68,7,SH,0.732,1,357
C,F,3,69,7,BJ,0.88,0,0
C,F,3,69,7,SZ,1,0,0
C,F,3,70,7,BJ,2.064,1,1020
C,F,4,18,1,TJ,1,1,1849.4
C,F,4,20,1,SH,0.726,0,0
C,F,4,21,2,BJ,0.464,0,0
C,F,4,22,2,BJ,2.521,3,8957.5
C,F,4,22,2,TJ,0.288,1,2422.5
C,F,4,22,2,CQ,1,1,255
C,F,4,23,2,BJ,4.468,4,4907.5
C,F,4,23,2,SH,0.582,0,0
C,F,4,24,2,BJ,6.055,3,2057
C,F,4,24,2,SH,0.356,0,0
C,F,4,24,2,TJ,0.631,0,0
C,F,4,25,2,BJ,7.085,8,4965.8
C,F,4,25,2,SH,1.37,1,1360
C,F,4,25,2,CQ,1,1,994.5
C,F,4,26,3,BJ,11.068,12,14732.2
C,F,4,26,3,SH,0.629,1,1020
C,F,4,26,3,SZ,1.374,2,3137.35
C,F,4,26,3,TJ,2.022,0,0
C,F,4,27,3,BJ,27.532,21,44114.55
C,F,4,27,3,SH,3.77,1,765
C,F,4,27,3,SZ,1.078,3,3884.5
C,F,4,27,3,TJ,1.421,0,0
C,F,4,27,3,CQ,1.386,1,918
C,F,4,28,3,BJ,34.666,20,40392.85
C,F,4,28,3,SH,5.199,5,10149
C,F,4,28,3,SZ,1,1,765
C,F,4,28,3,TJ,1.444,0,0
C,F,4,29,3,BJ,39.322,33,76447.35
C,F,4,29,3,SH,5.08,5,5678
C,F,4,29,3,SZ,2.63,4,5020.1
C,F,4,29,3,TJ,2.186,2,2712.35
C,F,4,29,3,CQ,0.355,0,0
C,F,4,30,3,BJ,44.411,27,36149.6
C,F,4,30,3,SH,8.148,2,722.5
C,F,4,30,3,SZ,2.156,3,2937.6
C,F,4,30,3,TJ,3.525,4,24746.05
C,F,4,31,4,BJ,33.67,22,26498.95
C,F,4,31,4,SH,6.323,5,9830
C,F,4,31,4,SZ,3.059,2,1530
C,F,4,31,4,CQ,1,1,765
C,F,4,32,4,BJ,42.65,40,51628.3
C,F,4,32,4,SH,4.23,3,5440
C,F,4,32,4,SZ,4.997,4,2975
C,F,4,32,4,TJ,2.332,2,1649
C,F,4,32,4,CQ,1.099,3,3729.71
C,F,4,33,4,BJ,28.97,19,26993.45
C,F,4,33,4,SH,9.256,4,6396.25
C,F,4,33,4,SZ,5.916,5,3639.7
C,F,4,33,4,TJ,1.518,0,0
C,F,4,33,4,CQ,1.899,0,0
C,F,4,34,4,BJ,45.197,28,36867.9
C,F,4,34,4,SH,8.42,2,1360
C,F,4,34,4,SZ,2.663,1,2727.9
C,F,4,34,4,TJ,2,0,0
C,F,4,34,4,CQ,3.474,1,654.5
C,F,4,35,4,BJ,25.326,23,23804.4
C,F,4,35,4,SH,7.014,5,4169.25
C,F,4,35,4,SZ,4.747,4,7029.5
C,F,4,35,4,TJ,2.447,1,640.9
C,F,4,36,4,BJ,27.23,16,81217.5
C,F,4,36,4,SH,2.582,1,255
C,F,4,36,4,SZ,3.369,2,1513.85
C,F,4,36,4,TJ,2.951,1,637.5
C,F,4,36,4,CQ,2.784,2,1360
C,F,4,37,4,BJ,32.86,26,36871.7
C,F,4,37,4,SH,5.928,4,4138.5
C,F,4,37,4,SZ,6.823,3,2618
C,F,4,37,4,TJ,2.44,0,0
C,F,4,37,4,CQ,0.17,0,0
C,F,4,38,4,BJ,38.911,26,52004.7
C,F,4,38,4,SH,8.204,10,12200.9
C,F,4,38,4,SZ,3.029,2,10647.95
C,F,4,38,4,TJ,2.645,1,3544.5
C,F,4,38,4,CQ,1.255,0,0
C,F,4,39,4,BJ,26.135,29,51494.5
C,F,4,39,4,SH,9.777,4,4960
C,F,4,39,4,SZ,5.837,2,2711.5
C,F,4,39,4,TJ,2,1,775.2
C,F,4,39,4,CQ,1.387,0,0
C,F,4,40,4,BJ,35.694,28,58804.65
C,F,4,40,4,SH,11.205,7,23098.75
C,F,4,40,4,SZ,4.587,2,1487.5
C,F,4,40,4,TJ,7.179,4,3247
C,F,4,41,5,BJ,38.542,28,42344.45
C,F,4,41,5,SH,2.425,3,12580
C,F,4,41,5,SZ,9.118,12,17885.57
C,F,4,41,5,TJ,4.71,3,7854
C,F,4,41,5,CQ,4.485,1,2095.25
C,F,4,42,5,BJ,30.826,26,49859.33
C,F,4,42,5,SH,7.681,1,163.8
C,F,4,42,5,SZ,3.792,1,892.5
C,F,4,42,5,TJ,4,1,765
C,F,4,42,5,CQ,2.409,2,3259.75
C,F,4,43,5,BJ,26.073,22,28883.85
